id;ActorName;movies_95_04;main_genre;genres
n12691;Panse, Ulrike;10;Drama;Comedy:1,Crime:2,Drama:3,NULL:3,Thriller:1
n10389;Campbell, Christa;19;Comedy;Comedy:3,Crime:1,Drama:2,Horror:2,NULL:6,Romance:1,Sci-Fi:1,Short:1,Thriller:2
n5053;Nola, Filip;10;Drama;Crime:1,Drama:3,NULL:1,Romance:1,Short:1,Thriller:1,War:2
n7745;Marienthal, Eli;11;Comedy;Action:1,Comedy:3,Drama:1,Family:1,Music:1,Mystery:1,NULL:1,Romance:1,Sci-Fi:1
n4940;Schraner, Kim;13;Drama;Action:1,Crime:1,Drama:4,Family:1,Horror:1,NULL:1,Romance:1,Thriller:3
n7070;Pearl, Aaron;19;Sci-Fi;Action:1,Comedy:1,Drama:4,Fantasy:1,Music:1,Mystery:1,NULL:1,Romance:1,Sci-Fi:5,Thriller:2,Western:1
n3154;Lange, Jessica;27;Drama;Adventure:1,Comedy:1,Documentary:8,Drama:4,Family:4,Fantasy:1,Horror:1,Music:2,Mystery:1,NULL:2,Short:2
n7103;Spencer-Nairn, Tara;12;Comedy;Comedy:4,Family:1,Horror:1,Mystery:1,NULL:2,Romance:1,Sci-Fi:1,Thriller:1
n4211;Ramone, Johnny;10;Music;Documentary:3,Music:6,Sci-Fi:1
n7446;Armstrong, Alun;39;Drama;Action:1,Comedy:1,Crime:1,Documentary:1,Drama:15,Family:1,Horror:1,Musical:1,NULL:5,Romance:2,Sci-Fi:3,Short:2,Thriller:5
n3047;Hummer, Julia;14;Drama;Action:1,Comedy:1,Crime:3,Drama:4,NULL:1,Romance:1,Short:3
n10447;Bossell, Simon;12;Romance;Comedy:1,Drama:1,Horror:1,Mystery:1,NULL:4,Romance:1,Short:2,Thriller:1
n13769;Singh, Mink;10;Romance;Comedy:1,Drama:2,Mystery:1,NULL:3,Romance:3
n17247;Perracchio, Marcello;11;Mystery;Crime:2,Drama:2,Family:1,Mystery:5,NULL:1
n14254;Accorsi, Stefano;22;Drama;Comedy:2,Crime:1,Drama:13,NULL:4,Romance:2
n104;Dumor, Mia;12;Adult;Adult:10,NULL:2
n2395;Williams, Chris (XII);19;Comedy;Adventure:1,Animation:1,Comedy:6,Drama:1,Fantasy:1,Horror:1,NULL:2,Romance:3,Short:2,Thriller:1
n2263;Luchini, Fabrice;13;Drama;Comedy:1,Documentary:2,Drama:6,NULL:3,Romance:1
n15536;Richard, Anne;10;Drama;Crime:1,Drama:3,NULL:6
n349;Rivero, Dante;15;Romance;Action:1,Comedy:2,Drama:4,Family:1,NULL:2,Romance:5
n4842;Whately, Kevin;19;Drama;Comedy:1,Crime:1,Documentary:2,Drama:6,Horror:1,Musical:1,NULL:5,Short:1,War:1
n7360;Lehman, Kristin;15;Sci-Fi;Action:1,Comedy:1,Drama:2,Horror:2,Mystery:1,NULL:1,Romance:2,Sci-Fi:3,Thriller:2
n10789;Daniel, Leonardo;23;Action;Action:10,Drama:3,Mystery:1,NULL:4,Romance:4,Thriller:1
n17701;Romay, Lina (II);17;Horror;Action:1,Crime:1,Documentary:4,Drama:1,Horror:8,Music:1,NULL:1
n1421;Marshall, Mona (I);67;Sci-Fi;Action:4,Animation:5,Comedy:5,Drama:4,Family:2,Fantasy:11,Horror:3,Musical:1,NULL:5,Romance:6,Sci-Fi:19,Short:1,Thriller:1
n2967;Simpson, Charlie (V);11;Music;Documentary:6,Music:3,Musical:1,NULL:1
n11174;Harfouch, Corinna;40;Crime;Comedy:3,Crime:11,Documentary:2,Drama:7,Family:1,Fantasy:2,Mystery:1,NULL:6,Romance:1,Sci-Fi:1,Thriller:4,War:1
n15124;Bonnet, Franck-Olivier;16;Comedy;Comedy:5,Drama:1,Fantasy:1,NULL:7,Romance:1,Short:1
n13314;Szubanski, Magda;16;Comedy;Adventure:1,Comedy:6,Documentary:2,Drama:2,Musical:1,Mystery:1,NULL:3
n9289;Flaus, John;10;Drama;Comedy:2,Drama:3,Fantasy:1,Mystery:1,NULL:1,Short:2
n13112;Yuste, Josema;14;Comedy;Comedy:10,Crime:1,Family:2,NULL:1
n15752;Garay, Soo;15;Drama;Comedy:1,Crime:1,Drama:6,Musical:1,NULL:1,Sci-Fi:1,Short:2,Thriller:1,War:1
n2882;Banderas, Antonio;43;Thriller;Adventure:1,Animation:1,Comedy:3,Crime:1,Documentary:9,Drama:3,Family:5,Fantasy:1,Music:2,Musical:1,NULL:4,Romance:2,Sci-Fi:1,Short:3,Thriller:5,Western:1
n10084;Tweeden, Leeann;11;Music;Action:1,Documentary:2,Music:1,NULL:7
n5992;De Santis, Silvia;16;Drama;Comedy:2,Crime:1,Drama:8,Mystery:1,NULL:1,Romance:2,Sci-Fi:1
n101;Sinnamon (I);21;Adult;Adult:15,Documentary:1,NULL:5
n257;Lafarge, Emilie;13;Drama;Comedy:1,Drama:7,NULL:3,Romance:1,Short:1
n15282;Neal, Patricia;11;Music;Documentary:6,Drama:1,Family:1,Music:1,Short:2
n4025;Codrington, Jim;23;Drama;Action:1,Comedy:1,Crime:1,Drama:11,Family:2,Mystery:1,NULL:1,Thriller:5
n5047;Gregurevic, Ivo;36;Drama;Comedy:1,Crime:1,Drama:8,NULL:15,Romance:2,Thriller:4,War:5
n4156;Chung, Christy;17;Comedy;Action:3,Comedy:4,Drama:2,Fantasy:1,Horror:1,NULL:4,Romance:1,Thriller:1
n1662;Kitty (VII);36;Adult;Adult:32,NULL:4
n3563;Railsback, Steve;15;Thriller;Action:1,Comedy:1,Documentary:1,Drama:3,Horror:2,NULL:1,Sci-Fi:1,Short:1,Thriller:4
n9291;Billing, Roy (I);18;Drama;Comedy:4,Crime:1,Drama:7,Family:2,Mystery:1,Romance:2,Short:1
n10878;Beals, Jennifer (I);25;Thriller;Adventure:1,Comedy:2,Documentary:1,Drama:8,Family:1,Musical:1,Romance:1,Short:2,Thriller:8
n1655;Michaels, Devon (III);31;Adult;Adult:24,NULL:7
n2940;Baddiel, David;19;Comedy;Comedy:5,Documentary:4,Music:1,NULL:6,Short:3
n9282;Gilbert, Andrew S.;13;Drama;Comedy:3,Drama:5,Family:1,NULL:3,Romance:1
n2336;Sx, Bruno;70;Adult;Adult:39,Comedy:1,Documentary:1,Drama:1,NULL:23,Short:3,Thriller:1,Western:1
n12195;Nykl, David;14;Thriller;Action:2,Drama:1,NULL:4,Romance:1,Sci-Fi:1,Short:1,Thriller:4
n13259;Rowe, John (I);11;Thriller;Comedy:1,Drama:2,NULL:3,Romance:2,Sci-Fi:1,Thriller:2
n5278;Seldahl, Viveka;16;Drama;Comedy:1,Drama:6,Musical:1,NULL:4,Sci-Fi:1,Short:2,Thriller:1
n17851;Hosny, Hassan;25;Comedy;Comedy:9,Documentary:1,Drama:5,NULL:5,Romance:4,War:1
n7410;Croccolo, Carlo;22;Comedy;Comedy:11,Drama:7,NULL:2,Romance:1,War:1
n9340;Donen, Stanley;11;Music;Comedy:1,Documentary:5,Family:1,Music:3,Musical:1
n13832;Zaso, Joe;12;Horror;Horror:6,Sci-Fi:2,Thriller:4
n7183;Logan, Paul (I);16;Action;Action:5,Comedy:3,NULL:1,Romance:2,Sci-Fi:2,Short:1,Thriller:2
n713;Penn, Sean;43;Drama;Adventure:1,Comedy:3,Crime:1,Documentary:11,Drama:6,Music:2,Mystery:1,NULL:6,Romance:2,Sci-Fi:1,Short:6,Thriller:3
n1534;Hudson, Gary (I);21;Drama;Action:2,Adventure:2,Comedy:1,Drama:6,Family:1,Horror:2,NULL:1,Sci-Fi:2,Thriller:3,Western:1
n7886;Wilson, Stuart (II);13;Romance;Comedy:1,Drama:2,Mystery:2,Romance:3,Sci-Fi:3,Thriller:1,Western:1
n14465;Molina, Pep;13;Drama;Comedy:1,Drama:4,Horror:1,Mystery:1,NULL:2,Short:2,Thriller:1,Western:1
n5304;Overgaard, Peter Hesse;17;Drama;Comedy:1,Drama:8,Family:2,Short:5,Thriller:1
n4363;Fox, David (I);19;Western;Comedy:1,Drama:2,Fantasy:1,Mystery:1,NULL:1,Romance:1,Sci-Fi:1,Short:5,Thriller:3,Western:3
n6900;Harris, Ed (I);42;Drama;Comedy:1,Crime:1,Documentary:13,Drama:11,Family:2,Music:1,Mystery:1,NULL:1,Sci-Fi:1,Short:6,Thriller:4
n265;Méril, Macha;20;Drama;Comedy:1,Documentary:2,Drama:3,NULL:12,Romance:1,Short:1
n178;Chain, Daisy;41;Adult;Adult:28,Documentary:1,NULL:11,Short:1
n5142;Marlow, Chipy;17;Adult;Adult:11,Drama:1,NULL:5
n16068;Powell, Andrea (I);11;Drama;Drama:5,Mystery:1,NULL:2,Romance:1,Short:1,Thriller:1
n15702;Galán, Mapi;18;Drama;Comedy:3,Drama:3,Family:2,Horror:2,NULL:3,Romance:1,Short:2,Thriller:1,War:1
n11108;Wayans, Damon;22;Comedy;Comedy:9,Documentary:6,Drama:2,Family:1,Music:3,NULL:1
n10511;del Villar, Rafael;10;Romance;Drama:1,Family:1,Musical:2,NULL:3,Romance:3
n3307;Damon, Matt;48;Drama;Adventure:4,Comedy:4,Documentary:11,Drama:7,Family:2,Music:1,Mystery:2,NULL:1,Romance:2,Short:7,Thriller:4,War:1,Western:2
n4999;Wright, Jeffrey (I);22;Drama;Comedy:1,Crime:1,Documentary:3,Drama:8,Fantasy:1,Horror:1,NULL:2,Short:1,Thriller:3,Western:1
n17613;Hamilton, Emily;12;Drama;Comedy:1,Drama:7,Mystery:1,NULL:1,Romance:1,Thriller:1
n6306;Parati, Tim;10;Thriller;Action:1,Comedy:2,Drama:1,Fantasy:1,Short:1,Thriller:3,War:1
n11678;Junqueira, Caio;21;Drama;Action:1,Comedy:1,Drama:6,Musical:1,NULL:5,Romance:2,Short:2,Thriller:2,War:1
n88;DeMoan, Monique;58;Adult;Adult:43,Comedy:2,Drama:2,Fantasy:2,NULL:9
n985;Bourdo, Sacha;22;Comedy;Comedy:6,Drama:3,NULL:8,Romance:1,Short:4
n8797;Yao, Kazuki;14;Animation;Animation:5,Comedy:1,Crime:1,NULL:1,Romance:3,Sci-Fi:3
n7558;Star, Marilyn;31;Adult;Adult:28,Comedy:1,NULL:1,Short:1
n15389;Platas, Gabriela;14;Romance;Documentary:1,Drama:1,Family:1,Musical:1,NULL:5,Romance:5
n15268;Palance, Jack;18;Western;Documentary:6,Drama:2,Family:1,Fantasy:1,Horror:1,Mystery:1,NULL:1,Short:1,Thriller:1,Western:3
n17293;Heick, Annette;11;Comedy;Comedy:3,Documentary:5,Music:1,NULL:2
n10801;Infante, Toño;31;Action;Action:19,Comedy:1,Drama:2,Horror:1,NULL:5,Romance:3
n10417;Flechner, Alejandra;11;Drama;Drama:6,Fantasy:1,Romance:2,Sci-Fi:1,Thriller:1
n16355;Bhavana (II);10;Drama;Comedy:2,Drama:3,NULL:1,Romance:1,Thriller:2,War:1
n12471;Waters, Brooke;19;Adult;Adult:17,Drama:1,Fantasy:1
n3283;Campbell, Neve;30;Romance;Comedy:3,Documentary:5,Drama:4,Family:2,Fantasy:2,Music:1,NULL:3,Romance:4,Short:2,Thriller:3,War:1
n2750;Hart, Kurt;18;Crime;Crime:14,Drama:2,NULL:1,Thriller:1
n4091;Cheng, Ekin;36;Drama;Action:2,Comedy:6,Drama:7,Fantasy:2,Horror:1,NULL:5,Romance:6,Sci-Fi:3,Thriller:4
n8662;Smitrovich, Bill;27;Action;Action:8,Documentary:1,Drama:5,Mystery:1,NULL:3,Sci-Fi:1,Thriller:7,War:1
n9010;Humphries, Barry;17;Comedy;Adventure:1,Comedy:4,Documentary:5,Family:2,Music:2,NULL:3
n330;Mejia, Long;11;Comedy;Action:1,Comedy:4,Drama:1,Family:1,Fantasy:1,Musical:1,Romance:1,War:1
n4589;Lade, Bernd Michael;51;Crime;Action:1,Comedy:6,Crime:29,Documentary:1,Drama:6,Music:1,Mystery:1,NULL:2,Romance:2,Thriller:2
n8179;Rogers, Kayzie;17;Fantasy;Adventure:1,Animation:2,Drama:1,Family:3,Fantasy:5,Romance:2,Sci-Fi:1,Thriller:2
n5971;Yildiz, Erdal;17;Crime;Comedy:1,Crime:8,Drama:4,NULL:1,Romance:1,Short:1,War:1
n10339;Manojlovic, Miki;31;Drama;Adventure:1,Comedy:5,Crime:1,Documentary:3,Drama:8,NULL:5,Romance:4,Short:3,Thriller:1
n16220;Reinhard;21;Adult;Adult:11,Drama:1,NULL:8,Short:1
n1799;Michaels, Tony (I);25;Adult;Adult:16,NULL:9
n13726;Warsi, Arshad;12;Romance;Comedy:1,Crime:1,Drama:1,Fantasy:1,NULL:5,Romance:2,Thriller:1
n13289;Ahn, Sung-kee;22;Romance;Action:2,Comedy:3,Drama:3,Fantasy:1,Mystery:1,NULL:6,Romance:4,Thriller:1,War:1
n10297;Brown, P.J.;12;Drama;Comedy:1,Drama:8,Romance:1,Short:1,Thriller:1
n2140;Hunt, Linda;13;Thriller;Documentary:6,Drama:2,Family:1,Musical:1,NULL:1,Thriller:2
n812;McKillip, Carly;12;Drama;Animation:2,Crime:1,Drama:4,Fantasy:1,NULL:1,Romance:1,Thriller:2
n129;Steele, Jennifer (I);15;Adult;Adult:8,Comedy:1,Documentary:1,Horror:1,NULL:4
n6760;Rota, Carlo;28;Drama;Comedy:1,Documentary:1,Drama:13,Family:1,Mystery:2,NULL:2,Romance:2,Short:2,Thriller:4
n9412;Byrd, Eugene;16;Drama;Action:1,Comedy:2,Drama:4,Family:1,Music:1,NULL:2,Sci-Fi:2,Thriller:2,Western:1
n14541;Pagnoncelli, Henri;13;Drama;Comedy:1,Drama:4,NULL:6,Romance:2
n10529;Espinoza, Isaura;18;Drama;Action:2,Comedy:1,Drama:4,Musical:1,Mystery:1,NULL:4,Romance:2,Thriller:3
n2378;McConnohie, Michael;68;Sci-Fi;Action:6,Adventure:1,Animation:13,Comedy:2,Crime:1,Drama:2,Fantasy:9,Horror:1,Mystery:1,NULL:6,Romance:2,Sci-Fi:18,Short:1,Thriller:2,War:2,Western:1
n877;Kidnie, James;15;Drama;Comedy:1,Drama:6,Horror:1,Mystery:1,NULL:1,Romance:1,Thriller:4
n17229;Moreau, Valérie;14;Drama;Comedy:1,Drama:4,NULL:3,Romance:2,Short:4
n5960;Breitfuss, Gottfried;14;Crime;Crime:8,Drama:1,Family:1,Romance:2,Short:2
n3915;Nas;14;Music;Crime:1,Documentary:4,Drama:2,Music:4,NULL:1,Short:1,Thriller:1
n15061;Rubio, Paulina;12;Family;Comedy:1,Documentary:2,Family:1,Music:1,Musical:1,NULL:5,Romance:1
n190;Ass, Lil;43;Adult;Adult:24,NULL:19
n4955;Guyer, Murphy;14;Drama;Documentary:1,Drama:6,NULL:1,Romance:1,Thriller:4,War:1
n6873;Moore, John Sanford;17;Drama;Adventure:1,Comedy:1,Crime:1,Drama:5,Family:1,Fantasy:1,Horror:1,Mystery:1,Romance:1,Thriller:4
n10158;Conway, Tim (I);28;Family;Action:1,Animation:1,Comedy:4,Documentary:7,Drama:1,Family:4,NULL:8,Short:1,Thriller:1
n3589;Galligan, Zach;11;Adventure;Adventure:2,Comedy:1,Drama:1,NULL:2,Romance:1,Sci-Fi:1,Short:1,Thriller:2
n17060;Salminen, Esko;13;Drama;Comedy:1,Documentary:1,Drama:3,NULL:6,Short:1,Thriller:1
n12672;"O&apos;Byrne, Brian F.";15;Drama;Comedy:1,Documentary:1,Drama:5,Music:1,NULL:1,Romance:2,Short:2,Thriller:2
n11431;Thompson, Christopher (I);15;Drama;Comedy:1,Documentary:1,Drama:4,NULL:6,Romance:3
n8349;May, Jodhi;10;Drama;Adult:1,Drama:4,NULL:1,Romance:1,Short:2,Thriller:1
n7696;Talbert, Charlie;10;Drama;Adult:1,Comedy:2,Drama:3,Horror:1,NULL:1,Romance:1,Short:1
n16645;Bonnevie, Dina;18;Drama;Action:3,Comedy:2,Drama:8,Family:1,Romance:4
n5287;Lunøe, Lars;11;Drama;Comedy:1,Crime:1,Drama:5,NULL:1,Short:2,Thriller:1
n7080;Duhaney, Kevin;12;Drama;Comedy:2,Drama:4,Family:3,Music:1,Romance:1,Thriller:1
n11450;Fagerbakke, Bill;27;Family;Adventure:1,Animation:3,Comedy:5,Drama:1,Family:10,Fantasy:2,NULL:4,Sci-Fi:1
n9057;Stiles, Julia;20;Drama;Comedy:1,Documentary:1,Drama:5,Family:2,Music:2,Romance:5,Short:2,Thriller:2
n12220;Levert, Gary;13;Drama;Comedy:1,Drama:10,NULL:1,Romance:1
n6973;Brooks, Avery (I);22;Sci-Fi;Crime:1,Documentary:5,Drama:1,Family:1,Music:1,NULL:3,Sci-Fi:2,Short:6,Thriller:2
n5336;Harris, Preben;16;Drama;Action:1,Comedy:3,Crime:1,Drama:4,Family:3,NULL:2,Short:2
n3649;Anwar, Gabrielle;20;Thriller;Comedy:3,Drama:3,Music:1,Mystery:1,NULL:2,Romance:3,Sci-Fi:1,Thriller:5,Western:1
n13317;Ferguson, Tim (I);10;Comedy;Comedy:4,NULL:6
n1735;Carey, Mary;39;Adult;Adult:24,Comedy:3,Documentary:2,NULL:10
n16502;Madsen, Anders Lund;18;Comedy;Comedy:4,Documentary:5,Drama:1,Family:2,Fantasy:1,Music:2,NULL:2,Short:1
n6794;Bradford, James (I);14;Drama;Adventure:3,Drama:6,NULL:1,Thriller:3,Western:1
n1405;Genda, Tesshô;22;Animation;Action:3,Animation:10,Comedy:1,Crime:2,Family:1,Fantasy:2,Horror:1,NULL:1,Short:1
n11795;Tarbuck, Jimmy;13;Music;Comedy:1,Documentary:6,Drama:1,Music:3,Romance:1,Short:1
n13814;Carøe, Michael;10;Crime;Comedy:1,Crime:1,Documentary:1,Family:1,Horror:1,Music:1,NULL:2,Short:2
n14488;Gordon, Joel;14;Drama;Comedy:1,Documentary:1,Drama:6,Horror:1,Mystery:1,Romance:1,Thriller:3
n13230;Kulkarni, Mamta;13;Romance;Action:1,Drama:2,Family:2,Musical:1,NULL:1,Romance:5,Thriller:1
n13480;Ebner, Eva;18;Comedy;Comedy:3,Crime:2,Documentary:3,Drama:2,Family:1,NULL:3,Romance:1,Short:3
n13537;Van den Begin, Peter;27;Comedy;Comedy:8,Documentary:1,Drama:7,Family:2,Mystery:2,NULL:1,Romance:1,Short:4,Thriller:1
n5482;Petty, Ted;14;Action;Action:10,NULL:3,Thriller:1
n17048;Mäkelä, Taneli;15;Comedy;Comedy:5,Drama:3,NULL:5,Thriller:2
n8708;Masset, Andrew;10;Drama;Drama:5,NULL:1,Romance:1,Short:1,Thriller:2
n3673;Post, Trista;11;Adult;Adult:2,NULL:9
n11976;Montero, Nicolás;13;Romance;Comedy:2,Drama:1,NULL:4,Romance:6
n6514;Rodriguez, Robert (I);15;Thriller;Comedy:1,Documentary:2,NULL:1,Short:10,Thriller:1
n9295;Mason, Madison;10;Romance;Comedy:1,Drama:2,Mystery:1,Romance:3,Thriller:2,War:1
n4030;Woods, James (I);58;Drama;Action:2,Adventure:1,Animation:1,Comedy:3,Crime:2,Documentary:12,Drama:13,Family:4,Fantasy:1,Horror:1,Music:1,Mystery:1,NULL:5,Sci-Fi:2,Short:6,Thriller:3
n14759;Le Doyen, Laurent;12;Thriller;Comedy:1,Drama:1,NULL:6,Romance:1,Short:2,Thriller:1
n4512;Bonilla, Héctor;11;Drama;Comedy:1,Drama:4,NULL:2,Romance:3,Thriller:1
n4041;Owen, Lloyd;12;Romance;Adventure:1,Comedy:1,Drama:1,Family:1,NULL:2,Romance:2,Short:2,Thriller:1,War:1
n3575;Durning, Charles;49;Drama;Action:2,Adult:1,Comedy:7,Crime:2,Documentary:5,Drama:15,Family:3,Fantasy:1,Horror:1,Music:3,Musical:1,NULL:2,Romance:3,Short:1,Thriller:1,Western:1
n11059;Turturro, John;47;Drama;Animation:1,Comedy:3,Crime:2,Documentary:6,Drama:13,Family:1,Fantasy:1,Horror:1,Music:2,NULL:3,Romance:5,Short:7,Thriller:2
n11074;Burton, LeVar;18;Sci-Fi;Adventure:1,Documentary:5,Drama:3,NULL:3,Sci-Fi:4,Short:1,Thriller:1
n16088;Jagadish;37;Drama;Action:1,Comedy:1,Drama:10,Musical:1,Mystery:2,NULL:13,Romance:6,Thriller:2,War:1
n6669;Pretten, Philip;12;Drama;Action:2,Crime:1,Drama:5,Mystery:1,Sci-Fi:1,Thriller:2
n2966;Stevens, Rachel (I);33;Music;Comedy:2,Documentary:7,Drama:2,Music:17,Musical:1,NULL:3,Romance:1
n10260;Manville, Lesley;13;Drama;Comedy:2,Documentary:1,Drama:3,Music:1,NULL:5,Short:1
n9894;Hatcher, Teri;13;Drama;Action:1,Adventure:1,Documentary:2,Drama:2,Music:2,Mystery:1,NULL:2,Romance:1,Thriller:1
n13882;Bancroft, Cameron;19;Drama;Comedy:1,Crime:1,Documentary:1,Drama:11,Family:1,Fantasy:1,NULL:1,Romance:2
n17081;Campbell, Erica (II);13;Adult;Adult:1,NULL:10,Short:2
n5552;Gibson, Scott (I);14;Drama;Comedy:1,Drama:6,NULL:2,Romance:1,Short:1,Thriller:3
n17152;Infante Jr., Pedro;11;Action;Action:4,Comedy:3,Drama:2,Fantasy:1,NULL:1
n6878;Sanders, Jay O.;26;Drama;Adventure:1,Comedy:4,Crime:2,Drama:7,Music:1,NULL:4,Romance:3,Thriller:3,Western:1
n13171;Babbar, Raj;22;Romance;Crime:1,Drama:2,Family:1,Fantasy:1,Musical:1,NULL:5,Romance:6,Thriller:4,War:1
n15682;Frostrup, Mariella;11;;Documentary:4,NULL:6,Short:1
n9698;Baylacq, Loïc;12;Comedy;Comedy:3,Crime:1,Drama:2,Family:1,NULL:3,Short:2
n6026;Wink, Steffen;29;Drama;Comedy:3,Crime:5,Drama:6,Family:1,NULL:6,Romance:3,Short:2,Thriller:3
n2524;Herbrechter, Max;46;Crime;Action:1,Comedy:5,Crime:14,Drama:9,Family:1,NULL:7,Romance:5,Thriller:4
n15922;Hosea, Bobby;12;Drama;Action:1,Drama:7,Romance:1,Short:1,Thriller:2
n15092;Barnes, John (V);12;Romance;Comedy:1,Documentary:7,Drama:1,Music:1,NULL:1,Romance:1
n138;Roxxx, Candy;16;Adult;Adult:15,NULL:1
n2181;Thiery, Sébastien;11;Comedy;Comedy:7,NULL:2,Short:1,War:1
n10343;"D&apos;Urso, Barbara";14;Drama;Comedy:2,Drama:6,Family:1,NULL:4,Romance:1
n7412;Ghini, Massimo;28;Drama;Comedy:5,Crime:1,Drama:10,Horror:1,NULL:4,Romance:1,Short:1,Thriller:2,War:3
n10531;Couturier, Luis;12;Romance;Adventure:1,Family:1,Musical:2,NULL:2,Romance:6
n10491;Ortiz, Alfonso;13;Drama;Comedy:2,Drama:3,NULL:8
n12815;Starr, Brittaney;19;Adult;Adult:10,NULL:9
n10184;Sagarzazu, Paco;16;Comedy;Comedy:5,Drama:5,NULL:2,Short:2,Thriller:1,War:1
n8490;Gould, Harold (I);15;Drama;Comedy:1,Documentary:1,Drama:8,Family:1,Fantasy:2,Short:1,Thriller:1
n12127;Drukarova, Dinara;11;Drama;Drama:5,NULL:1,Romance:3,Short:2
n11971;Vélez, Diego;10;Comedy;Comedy:2,Drama:2,NULL:5,Romance:1
n14271;Abellana, Rey;20;Drama;Action:4,Drama:11,NULL:1,Romance:4
n11934;Kobus, Waldemar;19;Crime;Action:1,Comedy:3,Crime:6,Drama:3,Family:1,Romance:2,Sci-Fi:1,Thriller:1,War:1
n13690;Messenger, Melinda;14;Comedy;Comedy:2,Documentary:6,Drama:1,Family:1,Music:1,NULL:3
n6909;Strain, Julie;73;Comedy;Action:5,Comedy:9,Documentary:6,Drama:3,Fantasy:2,Horror:9,NULL:20,Sci-Fi:6,Short:2,Thriller:9,Western:2
n1287;Shimada, Bin;17;Animation;Action:6,Animation:7,Comedy:1,Fantasy:1,NULL:1,Sci-Fi:1
n1435;MacInnes, Angus;13;Action;Action:2,Crime:1,Drama:2,Mystery:1,NULL:3,Sci-Fi:2,Thriller:1,War:1
n4008;Chioran, Juan;12;Drama;Action:1,Comedy:2,Drama:3,Musical:1,NULL:1,Romance:1,Sci-Fi:2,Thriller:1
n2100;Adair-Rios, Mark;18;Thriller;Action:1,Comedy:3,Drama:3,Horror:1,Mystery:1,NULL:3,Romance:1,Sci-Fi:2,Thriller:3
n10173;Bilbao, Mariví;25;Drama;Comedy:6,Crime:1,Drama:7,Music:1,NULL:2,Romance:2,Short:4,Thriller:2
n10458;Carrillo, Yadhira;12;Romance;Drama:2,Mystery:1,NULL:4,Romance:5
n3769;Veninger, Ingrid;15;Drama;Action:1,Comedy:2,Drama:7,NULL:2,Sci-Fi:2,Thriller:1
n2380;Sakurai, Takahiro;23;Fantasy;Action:2,Adventure:1,Animation:2,Comedy:1,Family:2,Fantasy:4,Mystery:1,NULL:3,Sci-Fi:4,Short:2,Thriller:1
n9116;Duret, Marc;31;Drama;Comedy:5,Crime:1,Drama:9,Musical:1,NULL:8,Short:4,Thriller:3
n547;Whitaker, Forest;33;Drama;Action:1,Comedy:2,Crime:1,Documentary:5,Drama:9,Family:1,Fantasy:1,NULL:2,Romance:2,Sci-Fi:2,Short:3,Thriller:3,War:1
n1634;Vandalia;16;Adult;Adult:9,Documentary:1,NULL:6
n466;Hiltz, Nichole;17;Drama;Action:1,Adventure:1,Comedy:1,Drama:5,Music:1,Romance:2,Sci-Fi:1,Short:2,Thriller:3
n11316;Williams, Cindy;23;Comedy;Comedy:4,Documentary:10,Drama:1,NULL:7,Short:1
n6897;Page, Ellen;13;Drama;Comedy:1,Drama:5,NULL:5,Sci-Fi:1,Short:1
n8282;Takenaka, Naoto;42;Drama;Adventure:1,Animation:2,Comedy:5,Crime:3,Drama:7,Fantasy:2,Horror:1,Music:1,Mystery:1,NULL:9,Romance:5,Sci-Fi:1,Thriller:2,War:2
n7691;Weber, Amy;14;Drama;Action:2,Adventure:1,Comedy:2,Documentary:2,Drama:3,Mystery:1,Romance:1,Sci-Fi:1,Thriller:1
n12639;Lawrence, Carolyn;19;Comedy;Animation:3,Comedy:4,Family:4,Fantasy:1,NULL:2,Sci-Fi:4,Short:1
n7347;Coyle, Richard;14;Drama;Comedy:1,Drama:6,Music:1,NULL:1,Romance:2,Short:2,Thriller:1
n5747;Peters, Robert (I);44;Drama;Animation:2,Comedy:5,Crime:3,Documentary:1,Drama:12,Horror:2,NULL:3,Romance:1,Sci-Fi:4,Short:7,Thriller:2,Western:2
n8752;Armstrong, Neil (I);11;Comedy;Comedy:1,Documentary:7,Drama:1,NULL:1,Short:1
n3759;Burns, Martha;13;Drama;Action:1,Comedy:2,Crime:1,Drama:3,NULL:2,Short:1,Thriller:2,War:1
n10995;Millán, Manuel (I);19;Comedy;Comedy:11,Crime:1,Drama:3,Romance:1,Thriller:3
n1117;Jenseg, Bjørn;10;Drama;Comedy:2,Drama:4,Family:1,Fantasy:1,NULL:1,Short:1
n6164;Cintra, Luís Miguel;19;Drama;Comedy:2,Crime:2,Drama:13,NULL:2
n1355;Yanada, Kiyoyuki;21;Sci-Fi;Action:1,Animation:4,Comedy:3,Family:2,Fantasy:3,Horror:1,Mystery:1,Sci-Fi:5,Western:1
n3388;Tarantina, Brian;12;Drama;Comedy:2,Crime:1,Drama:4,Mystery:1,Romance:1,Short:1,Thriller:2
n750;Macdonald, Norm;17;Comedy;Adventure:1,Comedy:11,Family:1,Music:1,NULL:3
n6244;Pearl, Dina;27;Adult;Adult:22,Comedy:1,NULL:4
n10913;Butt, Brent;16;Comedy;Comedy:11,Documentary:1,Music:1,NULL:2,Short:1
n6084;Rigby, Terence;11;Drama;Action:1,Adventure:1,Comedy:2,Drama:3,NULL:1,Romance:2,Thriller:1
n13527;Lesage, Gunther;10;Drama;Comedy:1,Drama:3,NULL:1,Short:5
n6393;Blakley, Claudie;10;Drama;Comedy:1,Drama:6,Romance:1,Short:1,Thriller:1
