,name,degree_weighted_g0,degree_g0,ActorName,movies_95_04,main_genre,Short,Action,Crime,Mystery,Documentary,Horror,Sci-Fi,Comedy,Animation,Family,Fantasy,Thriller,Western,Adult,Romance,Adventure,War,Drama,Musical,Music,max_triangles,betweenness,closeness,pagerank,eigenvector
2006,n14477,17.0,8,"Schauer, Sepp",23,Crime,1,0,6,0,0,0,0,2,0,0,0,2,0,0,2,0,0,4,0,0,0.12955465587044535,7691.047370535348,0.1118322836108744,2.3502671159593223e-05,2.958244053246385e-07
2007,n7701,48.0,23,"Darlow, Linda",10,Drama,2,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,2,0,0,0.5555555555555556,22849.761219780834,0.11552896166906056,6.604183688188485e-05,2.8161487571354865e-06
2008,n556,251.0,111,"Black, Max",13,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.7424242424242423,216086.93168698,0.13645852064390535,0.0001693961547495408,6.675773002589294e-05
2009,n1902,121.0,44,"Filipe, Guilherme",13,Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.5933333333333334,909.9766290407111,0.10084587117797962,2.8419892157553383e-05,1.7548311506654789e-06
2010,n13794,18.0,7,"Gobbi, Giorgio",12,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0.3111111111111111,303.3907637118271,0.10406568050512459,2.5317509112421527e-05,4.826583652742448e-08
2011,n15646,123.0,32,"Hove, Anders",18,Drama,4,0,0,0,0,1,0,3,1,0,0,1,0,0,2,0,0,3,0,0,0.39886039886039887,1263.2338933044452,0.10839041414900422,8.917554541935287e-05,2.0607502214976665e-07
2012,n8958,14.0,7,"Volpato, Paola",11,Romance,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,3,0,0,0.7476190476190476,1856.892973643415,0.09810026978417266,2.662200112346228e-05,1.7292344397190835e-11
2013,n9378,2.0,1,"Ranft, Thorsten",10,Drama,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0.19480519480519481,0.0,0.0938740386166837,1.0704324246074324e-05,2.5119378834969523e-10
2014,n10028,173.0,63,"Wyllie, Daniel",10,Drama,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,1,0,0.4,7836.4536305159645,0.10036052509013127,6.233765603853828e-05,8.508200530029935e-07
2015,n17006,10.0,5,"Regelien, Joachim",13,Crime,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.14285714285714285,304.1619658280162,0.09107036638943096,2.482132471929596e-05,9.702747714547902e-12
2016,n7814,77.0,29,"Abel, Jean-Luc",12,Drama,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0.0,1221.1333571609675,0.07387092268820071,9.445634344721452e-05,2.1406439854151348e-13
2017,n16266,22.0,11,"Robinson, Paul Michael",13,Comedy,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,2,1,0,0,0.4,6982.809337069974,0.10954622481641875,2.9343601844190004e-05,1.3504774741383616e-08
2018,n11606,2.0,1,"Ragas, Roef",30,Drama,4,1,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,8,0,0,0.25146198830409355,0.0,0.08788563890049798,1.4406391024294294e-05,3.013931009471543e-11
2019,n15662,18.0,9,"Gesner, Zen",13,Romance,0,1,0,0,0,1,1,3,0,0,1,0,0,0,3,1,0,1,0,0,0.25,12985.374619454542,0.10979430081147386,2.4885828880289546e-05,1.391432204503356e-06
2020,n4325,16.0,8,"Savage, John (I)",48,Drama,3,1,1,0,2,2,2,2,0,0,1,9,1,0,4,0,0,12,0,0,0.09486166007905138,8381.504742441091,0.11117976418729975,2.3395700669755552e-05,3.891132087885011e-08
2021,n2728,88.0,41,"Cheadle, Don",34,Drama,2,0,3,0,9,0,0,2,0,2,0,3,0,0,2,1,1,7,0,0,0.20458640458640456,10047.579254135044,0.11768830871098465,5.148350747253325e-05,4.852322355558282e-07
2022,n11932,20.0,9,"Rose, Velvet",29,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0.6479915433403806,17352.058738333682,0.08938621872839475,3.759372469863769e-05,5.52320875147428e-13
2023,n3292,376.0,146,"Farrell, Mike (I)",15,Drama,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0.2380952380952381,232401.36293620695,0.13738979848866498,0.00020857735523567323,5.458696834721663e-05
2024,n14879,181.0,35,"Huber, Helmut",11,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5504032258064516,62.12557744898543,0.09034395300085406,4.732436790597365e-05,5.642699251090551e-07
2025,n1699,1820.0,376,"Toumarkine, François",14,Drama,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0.14285714285714285,111762.37364003458,0.10677776350322095,0.0003422701579498232,1.8879909741157745e-05
2026,n1262,165.0,77,"Westfeldt, Jennifer",10,Romance,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,,441935.3975169316,0.12669676688782103,0.00019330657224219788,1.4538721377826404e-06
2027,n11255,60.0,29,"Cova, Jana",47,Adult,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0.3020993343573989,11728.917109052336,0.11310997343010823,4.7337931768244685e-05,2.0374189759553514e-08
2028,n11259,21.0,10,"Fairley, Michelle",14,Drama,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,0,0,0.1,1375362.275944811,0.10439619594473354,2.5144941046318512e-05,4.586139809695975e-09
2029,n14444,2.0,1,"Norte, Vítor",19,Drama,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,0,0,0.39901477832512317,0.0,0.08788121384227301,1.2315417202106343e-05,6.443510788905285e-13
2030,n16586,8.0,4,"Mathis, Samantha",18,Drama,0,0,0,0,2,0,1,2,0,0,1,3,0,0,2,0,0,6,0,0,0.2909090909090909,509.5475015827329,0.10798871482663895,1.7757683970702978e-05,1.3300789624743926e-06
2031,n11967,146.0,61,"Williams, Lia",11,Drama,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,4,0,1,,2596.47761885223,0.0979675686598077,3.792852104659019e-05,6.738982967113447e-07
2032,n4780,26.0,12,"Spears, Aries",13,Comedy,0,0,0,0,1,0,0,3,2,1,1,0,0,0,1,0,0,1,0,2,0.08333333333333333,7185.866217759955,0.09012004646960113,2.5773726942773716e-05,9.349057211037288e-12
2033,n2389,242.0,52,"Dale, Alan (I)",14,Drama,0,0,1,0,1,0,1,2,1,0,1,1,0,0,1,0,0,3,0,0,0.32142857142857145,4326.36211944439,0.1011943413729128,4.8640001992310785e-05,5.079815314217873e-09
2034,n3687,57.0,27,"Cocker, Joe",15,Music,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.40731707317073174,3247.5208126481207,0.10807898794374989,5.1249586215961214e-05,8.098586498572835e-09
2035,n12854,200.0,80,"Lück, Ingolf",21,Comedy,0,1,0,0,1,0,1,9,1,2,0,1,0,0,1,1,0,1,0,0,0.05555555555555555,820929.9090176183,0.1104837382420337,0.00012966644837590334,7.733162024750572e-08
2036,n16363,4.0,2,"Gere, Richard",32,Drama,3,0,0,1,15,0,1,0,0,1,0,2,0,0,2,0,0,4,0,2,0.30996693434104866,1.3664567344558627,0.10915708764337265,1.0615090597845174e-05,9.016488572768186e-08
2037,n430,36.0,13,"Stone, Lynn",26,Adult,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0.6554621848739496,4118.132341792227,0.11683904006426347,3.452177968792676e-05,1.1444593522748914e-05
2038,n7649,41.0,16,"Ashley, Mark (II)",210,Adult,0,0,0,0,0,0,0,1,0,0,0,0,0,161,0,1,0,0,0,0,0.2220709219858156,16.408056246492702,0.05350491856547716,5.1498235141157265e-05,2.238640472080457e-17
2039,n14741,81.0,34,"Bernsen, Corbin",71,Thriller,0,3,0,3,3,3,2,10,0,4,1,19,0,0,1,0,0,12,0,0,0.047163362952836636,117214.3458412691,0.10481497940212105,0.00011036043742022979,1.3849319898369552e-10
2040,n5339,63.0,29,"Cross, Kendall",11,Drama,1,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0.2684729064039409,6913.493088568096,0.09661349068405495,4.999644623957994e-05,8.043332518553425e-11
2041,n11030,33.0,14,"Sampson, John",12,Thriller,0,1,1,0,0,0,0,2,0,0,0,4,0,0,1,0,0,2,0,0,0.17777777777777778,4659.83392256167,0.110400576861041,5.39631178329717e-05,7.728216287999949e-08
2042,n8339,22.0,11,"Bolkan, Florinda",10,Thriller,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,,1833.9006467321115,0.1072310622350556,2.5349666951595965e-05,9.443050280980378e-10
2043,n1524,32.0,16,"McGlone, Mike",14,Drama,3,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0,0,4,0,0,0.16666666666666666,59937.38337274173,0.12362327976371762,3.5100209892255505e-05,4.574283102443556e-07
2044,n8542,502.0,88,"Styles, Jordan",33,Adult,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0.37868852459016394,1446.5940848454186,0.10414205420112412,0.0001398298243608274,1.800079781093871e-07
2045,n14684,34.0,14,"Darín, Ricardo",11,Drama,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,0.19696969696969696,136.55342626323932,0.09224817263631896,1.6961789072208404e-05,3.4828470679273e-07
2046,n10314,148.0,56,"Coker, Kaytha",13,Animation,0,2,0,1,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0.7812971342383107,2426.130306922421,0.10427893749477231,3.273303035806915e-05,3.7253850291767285e-06
2047,n4380,2.0,1,"Smith, Cedric",21,Drama,1,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,9,0,0,0.25641025641025644,0.0,0.09991527752335592,9.40510785587327e-06,1.986126617476668e-08
2048,n17330,27.0,11,"Elizondo, Humberto",16,Romance,0,2,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,3,1,0,0.32436708860759494,415.9490859719361,0.07036229284162236,3.384749646324549e-05,1.9063422770060142e-15
2049,n10055,133.0,52,"Fabrizio, David",10,Drama,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,2,0,0,1.0,866.7837204218276,0.10337781410472822,2.9609896696949983e-05,2.7793275230042472e-06
2050,n4904,146.0,37,"Gass, Kyle",18,Music,1,0,1,0,2,0,0,4,0,0,1,1,0,0,2,0,0,1,0,4,0.1923076923076923,5414.881906883074,0.11809041826226979,8.803481178271137e-05,1.0520132485094844e-06
2051,n11904,67.0,28,"Roco, Bembol",13,Drama,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,6,0,0,0.725,23318.050104711365,0.09400448102029385,5.134986256925563e-05,2.2484754667813177e-08
2052,n14136,40.0,18,"Chappey, Antoine",38,Drama,6,0,0,0,0,1,0,4,0,0,0,3,0,0,2,0,0,7,0,0,0.124777183600713,12655.322812232336,0.08640294643254937,5.379052279292234e-05,1.868607193548508e-13
2053,n14557,132.0,56,"Lohmann, Jesper",15,Drama,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0.4211822660098522,11867.136020467027,0.06981041516678665,6.356387952368513e-05,5.960380256914217e-16
2054,n12003,329.0,111,"Duval, James",28,Drama,3,0,1,1,1,1,1,2,0,0,0,3,0,0,1,0,0,8,0,0,0.09890109890109891,2677.297435455993,0.10312067967245271,6.300094843866406e-05,7.911191942265538e-06
2055,n11847,55.0,16,"Salvín, Pedro",13,Thriller,0,1,0,1,0,0,1,1,0,1,0,3,0,0,2,1,0,2,0,0,0.2909090909090909,4629.052683979326,0.09318093244996344,5.6981449523850755e-05,3.4201193591285893e-12
2056,n4627,48.0,22,Meat Loaf,34,Music,3,0,0,1,2,1,0,5,0,1,1,5,1,0,0,0,0,2,0,7,0.06666666666666667,739379.1490116784,0.12154511458833853,5.675029818610441e-05,2.3227206208494863e-07
2057,n7702,53.0,23,"Sheridan, Kelly",24,Animation,0,0,0,1,0,0,4,1,6,2,3,3,0,0,2,0,0,1,1,0,0.6522988505747126,9367.739893984564,0.11241715562826467,6.602441798631544e-05,1.3898531617828012e-06
2058,n16018,105.0,39,"Sable, Keri",13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5494505494505495,3769.158578853257,0.07443229066717841,5.398013060359571e-05,1.4886959139335039e-15
2059,n14947,33.0,14,"Treasures, Nico",19,Adult,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0.6603896103896103,31.330478621058074,0.07784180105608678,2.6193439288327497e-05,2.8730050020591027e-11
2060,n261,15.0,7,"von Franckenstein, Clement",15,Comedy,1,0,0,1,0,0,0,3,0,1,1,1,0,0,2,0,0,2,0,1,,97.48678782161463,0.0965798108686871,2.5464725987324265e-05,1.611074168534159e-11
2061,n749,490.0,168,"Ahlroth, Milka",13,Drama,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,6,0,0,0.34545454545454546,66281.07118922587,0.13248220059812063,0.00025044940792973836,5.546708487696247e-05
2062,n5693,10.0,5,Keisha (I),25,Adult,1,0,0,0,2,0,0,0,0,0,1,1,0,18,0,0,0,0,0,0,0.6410256410256411,7059.149324153335,0.11197433841218925,1.881435910801687e-05,1.409758807123507e-06
2063,n14312,28.0,6,"Blackman, Honor",19,Drama,4,0,0,0,7,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0.6996996996996997,0.0,0.07235958410029351,4.824123865246615e-05,1.6066987947017382e-10
2064,n12736,18.0,9,"Wong, Ken (I)",21,Romance,0,2,1,0,0,2,0,3,0,0,0,2,0,0,4,0,0,1,0,0,0.36772486772486773,1049.0315408693132,0.1083480247312095,2.6400257255593087e-05,2.7920997602688514e-08
2065,n453,30.0,14,"Zanatti, Ana",18,Drama,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,1,0,0.5032679738562091,968.344139074948,0.10413024931838656,2.7611951096300845e-05,1.8512816386400836e-08
2066,n2640,152.0,66,"Gleizer, Elias",10,Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0.4220779220779221,82590.56205062316,0.12464916979110872,8.33433679044299e-05,2.459412165930773e-05
2067,n17146,16.0,8,"Lick, Jacklyn",60,Adult,1,0,0,0,0,0,2,1,0,0,0,2,0,33,2,0,0,0,0,0,0.5223587223587224,9382.453430308158,0.1105243161094225,2.840303590611781e-05,3.8646829568772135e-07
2068,n71,398.0,147,"Salomon, Dirk",14,Crime,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3,56190.50374452703,0.11207859757272202,8.065446520858708e-05,4.9297411097484836e-06
2069,n11160,7.0,3,"Potente, Franka",26,Drama,2,0,1,0,0,0,0,3,0,0,0,4,0,0,3,0,0,10,0,0,0.12554112554112554,0.0,0.08936470877365446,1.4785986110616235e-05,7.094227170892805e-13
2070,n9243,22.0,9,"Bauchau, Patrick",25,Thriller,2,0,1,1,1,1,0,3,2,0,0,7,0,0,1,0,0,6,0,0,0.2766798418972332,287.0648965467611,0.11557715738729671,1.896032947455761e-05,4.228277419858036e-06
2071,n14342,85.0,12,"Vidakovic, Branko",12,Drama,1,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,4,0,0,0.5843454790823212,0.0,0.07463152448593016,9.792230340479616e-05,6.733049534323318e-11
2072,n6819,11.0,4,"Menon, Shweta",16,Thriller,0,1,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,2,1,0,0.43956043956043955,0.0,0.09395792510927845,2.144714013631174e-05,4.1534292840498985e-09
2073,n14994,12.0,4,"Gillain, Marie",11,Comedy,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,1,3,0,0,0.14285714285714285,4.0,0.0705206422574363,2.9360347003765535e-05,3.5960079418696557e-12
2074,n16529,43.0,16,"Murray, Bill (I)",36,Comedy,6,0,1,0,11,0,1,7,0,1,1,0,0,0,2,0,0,3,0,1,0.32713145138294836,40824.44339807252,0.08515766414098291,8.309248177938936e-05,2.2076800743515843e-12
2075,n7044,30.0,15,"Graham, Aimee",15,Drama,0,0,1,0,0,1,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0.2,6815.432743828792,0.11011501069353404,3.0375482309562504e-05,9.19130536654244e-09
2076,n11886,16.0,8,"Pertwee, Jon",12,Sci-Fi,1,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7333333333333333,264.50144155647723,0.08620877004079779,2.417715981470731e-05,4.366083474461793e-14
2077,n5157,152.0,41,"Clapp, Gordon (I)",14,Thriller,2,0,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0.6111111111111112,949.8423121556478,0.105308250171954,0.00014046627479104444,5.004114707249266e-09
2078,n4691,69.0,33,"McCarthy, Francis X.",16,Drama,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,7,0,0,0.3626373626373626,16730.330383683086,0.08556805145652963,5.375072449237857e-05,1.343458796536163e-11
2079,n850,90.0,42,"Martin, Chris (XI)",10,Music,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.37762237762237766,13977.755639963876,0.10932870645862434,6.510232355248824e-05,8.153216054605367e-09
2080,n13686,19.0,9,"Henshall, Douglas",16,Romance,1,0,0,0,1,0,1,2,0,0,0,1,0,0,4,1,0,4,0,0,0.03571428571428571,3934.498481614422,0.09700762544185322,3.5640354085164114e-05,2.0350572483141946e-11
2081,n12718,47.0,22,"Rome, Gina",38,Adult,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,0.3923213120864784,28431.17150716967,0.09995933818602494,5.963324858772328e-05,1.0355011993996215e-11
2082,n3183,520.0,203,"Eggert, Maren",11,Crime,0,0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0.6666666666666666,668646.9969008045,0.1402051586887195,0.0002731973532122076,6.492600773514284e-05
2083,n11150,23.0,11,"Schwarzkopf, Norman",10,Mystery,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7222222222222222,10046.091492394422,0.09807656647730147,5.0480906167742864e-05,2.9943350202544577e-10
2084,n10612,59.0,24,"Mazzotta, Peppino",11,Mystery,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.9242424242424242,23689.729734967263,0.11872661723692265,5.010234465352261e-05,1.6594276561694046e-07
2085,n6016,49.0,24,"McCallum, David L.",11,Comedy,1,0,0,0,0,1,1,4,0,1,0,2,0,0,0,0,0,0,0,1,0.3333333333333333,20103.567619510613,0.09920258265460973,5.81674973401502e-05,1.0246332994828184e-11
2086,n12375,32.0,8,"Cox, Lana",19,Adult,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.8333333333333334,0.0,0.0861828039284427,5.6307795404907115e-05,5.3674994838210906e-11
2087,n197,243.0,84,"Malherbe, Annet",18,Family,1,0,0,0,0,0,0,2,0,5,0,1,0,0,2,0,0,4,0,0,0.2833333333333333,2935.4022627416784,0.1040340462055647,4.8695165945457896e-05,4.677780577239551e-06
2088,n17401,16.0,7,"Loder, Anne Marie",14,Thriller,0,0,0,1,0,0,0,1,0,1,1,5,0,0,0,0,0,4,0,0,0.19999999999999998,27523.031029329148,0.11278691066997519,2.7013488270984985e-05,1.0132136036170798e-08
2089,n2650,25.0,12,"Hobrig, Angela",12,Crime,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0.14285714285714285,89.59805984235682,0.11340688472184321,2.0017703899953477e-05,2.596247337446386e-06
2090,n16765,12.0,6,"Barthélémy, Maurice",16,Comedy,1,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0.526829268292683,534.9226415903357,0.10040440182469786,2.444101933204122e-05,1.7965180684244585e-09
2091,n4840,57.0,26,"Fonzi, Dolores",16,Thriller,0,0,0,1,0,1,0,0,0,0,0,4,0,1,4,0,0,4,0,0,0.24242424242424243,3613.5336641979334,0.10605563454737686,5.355434732169678e-05,3.691722091479863e-08
2092,n8026,40.0,18,"MacDonald, William (II)",22,Drama,4,0,0,0,0,0,1,3,0,0,0,3,0,0,0,2,0,7,0,0,0.19396051103368178,6195.050512178649,0.10268206446602855,3.7109058090444164e-05,1.2776218535575375e-09
2093,n13488,22.0,11,"Basler, Marianne",21,Drama,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0.08333333333333333,889.8810476922883,0.09375805758487323,2.9564414588091366e-05,4.721299751369159e-13
2094,n5605,26.0,13,"Behnke, Frank",22,Drama,1,0,2,0,0,0,0,1,0,0,0,1,0,0,5,0,1,8,0,0,0.09956709956709957,13238.0810919,0.10990353373800468,4.1119511509726445e-05,2.013456944278496e-06
2095,n914,161.0,68,Cher (I),41,Music,1,0,0,0,14,0,0,1,0,2,0,0,0,0,0,0,1,1,0,17,0.2109935131444179,6801.570183740105,0.1124446763688371,0.00010118431558663439,2.1206093285881946e-07
2096,n15654,113.0,31,"O&apos;Brien, Peter (II)",18,Drama,2,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,8,0,0,0.21818181818181817,9864.041975765747,0.11012404255050665,8.42114958589403e-05,2.9461201431621327e-06
2097,n14339,23.0,10,"Delany, Dana",24,Drama,1,1,0,0,3,0,3,0,1,0,0,1,1,0,0,1,0,10,0,1,0.2355072463768116,43564.841160511765,0.10460579545114021,4.4334870489311106e-05,3.938854827716838e-09
2098,n4004,325.0,111,"Schmieder, Heinrich",25,Drama,0,1,3,1,0,0,0,4,0,0,0,4,0,0,1,0,1,5,0,0,0.12318840579710146,104881.9553630926,0.1259843656390527,0.00014873896484912124,6.50225546128479e-06
2099,n13749,28.0,13,"Kolev, Vladimir (I)",10,Action,0,4,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0.8214285714285714,1782.7212218629459,0.07793460351763955,2.663140150879171e-05,8.304937805480275e-12
2100,n395,8.0,4,"Moore, Taylor (I)",41,Adult,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0.5605278255880666,858.1105966773599,0.10574144417586012,1.6985625970547133e-05,1.4116475733532086e-07
2101,n16904,48.0,21,"Reilly, Kelly (I)",16,Drama,2,0,1,3,0,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,0.38095238095238093,22685.31734576063,0.09319735155916276,4.307480557503168e-05,1.364997367387068e-08
2102,n14897,88.0,32,"Davis, Jonathan (I)",12,Music,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.45454545454545453,682.1665067501905,0.0944720789378251,2.8312084444084845e-05,3.19336766167655e-07
2103,n11355,8.0,4,"Mlekuz, Mathias",11,Drama,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0.4666666666666667,372.84423001432043,0.11032869785082175,1.6943253595228452e-05,9.406305477415202e-08
2104,n3053,35.0,16,"Healy, Tim (II)",18,Drama,0,0,1,0,1,0,0,4,0,0,0,0,0,0,2,0,0,5,1,1,0.42769230769230765,2395.9580578961995,0.09160617845727512,4.4927763919482304e-05,1.9849213558766283e-12
2105,n5231,74.0,34,"Fernández, Juan (XIII)",18,Drama,0,0,1,0,0,1,0,2,0,0,0,4,0,0,2,0,0,7,0,0,0.28104575163398693,702.7200706773195,0.0897230275738696,5.8669990125776564e-05,3.223819132393152e-11
2106,n8912,27.0,12,"Rotter, Johannes",10,Crime,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.21818181818181817,8494.901656309967,0.09898148988295073,4.3907241239748574e-05,2.2773289365490104e-11
2107,n2080,680.0,239,"Carradine, Ever",14,Romance,0,0,1,0,0,0,0,2,0,0,0,2,0,0,4,0,0,3,0,0,0.05128205128205129,428216.0856347165,0.1391078416526528,0.00037763828942943383,8.037214084418421e-05
2108,n11402,13.0,6,"Thompson, Don (I)",15,Drama,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,5,0,0,0.26733977172958734,838.3894904168684,0.11132158506017642,1.800126907692163e-05,1.4064659626112752e-07
2109,n13243,325.0,90,"Armanis, Julian",12,Adult,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.6666666666666667,27419.114438405253,0.08785157744267048,0.00016558961248411025,2.728108241962536e-10
2110,n7378,596.0,162,"Dano, Linda",17,Drama,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0.5741935483870968,158376.19103597713,0.12457443847290324,0.0002576571575603335,2.035637799514646e-06
2111,n1942,91.0,39,"Garko, Gabriel",11,Drama,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0.1111111111111111,3126.3493156048216,0.09684990872115283,2.7103529228197667e-05,6.875252592598878e-07
2112,n6916,18.0,7,"Alazraqui, Carlos",48,Comedy,1,1,0,0,2,0,2,13,7,8,6,0,0,0,0,2,0,0,2,0,0.2997542997542998,1556.1283260464254,0.10959919122402717,2.403376983568461e-05,5.012533211215937e-08
2113,n7017,2.0,1,"Zaveri, Anjala",14,Romance,0,0,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,0,0,0,0.28205128205128205,0.0,0.08850823013965375,1.2985791211212096e-05,1.8500103685133181e-09
2114,n13952,9.0,4,"LaFleur, Art",15,Comedy,1,0,0,0,0,0,1,5,0,1,0,2,0,0,2,1,0,2,0,0,0.0,1.1666666666666665,0.08416595941671168,1.828706271037527e-05,1.623088497223969e-12
2115,n10302,26.0,13,"Cheung, Tung Cho &apos;Joe&apos;",18,Drama,0,1,0,1,0,1,0,1,0,0,0,3,0,0,5,0,0,5,0,0,0.4142857142857143,61666.66503021444,0.1036953422053232,6.191338685827694e-05,5.187251161353e-09
2116,n2399,1243.0,154,"Alfano, Janet",17,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.49193548387096775,47940.49910741169,0.10214663607846809,0.00022802614171746983,1.8027016180504592e-08
2117,n14564,178.0,75,"Harris, Hank",12,Thriller,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,2,0,0,0.3333333333333333,1010.5076238588957,0.06492506500318042,8.193712989549742e-05,1.6230143422583312e-16
2118,n9658,104.0,24,"Hunstein, Stefan",16,Comedy,0,0,2,0,0,0,0,3,0,2,0,0,0,0,3,0,0,3,0,0,0.13333333333333333,1002.8407478579841,0.1082499162728389,9.5209167933844e-05,6.448618422735699e-09
2119,n17333,27.0,10,"Knutzon, Lars",10,Drama,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,4,0,0,0.40819964349376114,925.3597816565363,0.06913378778216558,3.357764068729306e-05,6.156261298221257e-17
2120,n15687,19.0,8,"Thiebaut, Geoffroy",16,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.13636363636363635,45.576767207058765,0.07352581870876969,4.14135007989449e-05,1.527872122194912e-15
2121,n17370,16.0,7,"Zellweger, Renée",39,Drama,2,0,0,0,8,0,0,1,0,5,0,0,0,0,7,0,0,9,1,4,0.23993530466579938,50.50907832004725,0.07117109770021204,3.6203825653457684e-05,3.653261871518261e-13
2122,n14917,17.0,8,"Tippett, Phil",10,Sci-Fi,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,297.9077339356425,0.09584001405697468,1.1780726822493037e-05,1.8316577690482693e-07
